run,estimator,bias,variance,mse,fstat,num_instruments,strength
1,OLS,2.2782933577797144,0.047094477172990604,5.237715101276159,10000.0,500,0.1
1,2SLS,1.276056802167761,0.07556441616272297,1.7038853785213353,7.7559550526873196,500,0.1
1,UJIVE1,-0.031087460537300604,0.1526928266832464,0.15365925688590465,90.95833883294088,500,0.1
1,UJIVE2,-0.03443685861561594,0.15151649930149658,0.1527023965328085,90.6044496097756,500,0.1
1,JIVE1,-0.47257411532421345,0.10456628282151814,0.32789257729598115,10000.0,500,0.1
1,JIVE2,1.0400812505076622,0.4247190013913344,1.5064880090489168,238.5656505544971,500,0.1
1,HFUL,-0.025282976130966216,0.11938822857358682,0.12002745745562582,10000.0,500,0.1
1,SJIVE,-0.03470541524538173,0.12049097643768558,0.12169544228503996,10000.0,500,0.1
2,OLS,2.2882934304594875,0.01913278988304539,5.2554196137670965,10000.0,500,0.1
2,2SLS,1.3234424277775023,0.0183298192476431,1.7698296788892525,8.163857841224537,500,0.1
2,UJIVE1,0.07590727513090907,0.06532441243568662,0.07108632685348615,100.05839320437933,500,0.1
2,UJIVE2,0.08288606998427332,0.06705579149966416,0.07392589209710201,100.83458883559348,500,0.1
2,JIVE1,-0.3612018159586687,0.0539721198248142,0.18443887167665413,10000.0,500,0.1
2,JIVE2,1.2540138581924747,0.2150403969032501,1.7875911534420255,270.59877864372055,500,0.1
2,HFUL,0.09867720996218429,0.03468547995174791,0.044422671717668914,10000.0,500,0.1
2,SJIVE,0.09210674619860873,0.04405597825880642,0.052539630954101336,10000.0,500,0.1
3,OLS,2.2190401551495094,0.028735226419551396,4.952874436585509,10000.0,500,0.1
3,2SLS,1.2518011588281113,0.03869453289356689,1.6057006741369695,8.04581379217005,500,0.1
3,UJIVE1,0.006344584331565639,0.07214809973247491,0.07218835348281524,92.2240083142249,500,0.1
3,UJIVE2,0.011215813141049646,0.06841597272311403,0.06854176718752897,92.56250277003238,500,0.1
3,JIVE1,-0.4316775184202015,0.04888796831452584,0.23523344822394932,10000.0,500,0.1
3,JIVE2,1.1328228319122673,0.18745937944468183,1.4707469479464106,245.604520808796,500,0.1
3,HFUL,-0.002383672838284734,0.055937997351607836,0.05594367924780782,10000.0,500,0.1
3,SJIVE,-0.01864373797150436,0.05731372636046267,0.05766131532601278,10000.0,500,0.1
4,OLS,2.1987015228928133,0.012011008749174216,4.846299395520353,10000.0,500,0.1
4,2SLS,1.1887968246530118,0.03525192261550547,1.4484898129205894,7.682161381862454,500,0.1
4,UJIVE1,-0.1287159925034272,0.10850826863351896,0.1250760753596613,79.51299774392375,500,0.1
4,UJIVE2,-0.12970970973097948,0.10843179571006156,0.12525640450855652,79.41487283003963,500,0.1
4,JIVE1,-0.552876483958042,0.07969743649721646,0.3853698430110236,10000.0,500,0.1
4,JIVE2,0.8817017718667131,0.30500162662798364,1.0823996411408852,206.128581981661,500,0.1
4,HFUL,-0.1386840748994528,0.04231331529241318,0.061546587923130225,10000.0,500,0.1
4,SJIVE,-0.15300892180308925,0.04079398124903461,0.06420571140037849,10000.0,500,0.1
5,OLS,2.2789470994449794,0.016134353673465794,5.2097342357421494,10000.0,500,0.1
5,2SLS,1.2893546797143927,0.02744858489337118,1.6898840749947752,7.901594394810853,500,0.1
5,UJIVE1,0.004898884563058492,0.08101954820871768,0.08104354727867986,93.60388336967858,500,0.1
5,UJIVE2,0.0024568963163072778,0.07986593532246064,0.07987197166196973,93.33471267606278,500,0.1
5,JIVE1,-0.4311346150338159,0.057000946277319144,0.2428780025576757,10000.0,500,0.1
5,JIVE2,1.108231886135158,0.22141268048598284,1.4495905939326728,246.85292836824345,500,0.1
5,HFUL,0.029874811137652845,0.06739765370413363,0.06829015804464404,10000.0,500,0.1
5,SJIVE,0.01908566698046721,0.06902090635542464,0.06938516903951393,10000.0,500,0.1
6,OLS,2.3088418554070236,0.03531618009287382,5.366066893372219,10000.0,500,0.1
6,2SLS,1.2652714387422002,0.06702879070157979,1.6679406043983367,7.658912021401446,500,0.1
6,UJIVE1,-0.10745003756395147,0.1809400554244493,0.19248556599694389,83.50365375286201,500,0.1
6,UJIVE2,-0.10723554224698997,0.18458748167072953,0.1960869431917355,83.64729628500939,500,0.1
6,JIVE1,-0.541158329656336,0.12395538545604787,0.4168077232124836,10000.0,500,0.1
6,JIVE2,0.9197923797184266,0.5000225691606571,1.3460405909487436,219.24423802337407,500,0.1
6,HFUL,-0.03824248092518292,0.1283849997523313,0.12984748709964428,10000.0,500,0.1
6,SJIVE,-0.06707664746233773,0.11694446791027961,0.12144374454506632,10000.0,500,0.1
7,OLS,2.2462712771259326,0.03659044101681801,5.082325091457786,10000.0,500,0.1
7,2SLS,1.2317138730746655,0.038589304612373664,1.5557083697369671,7.718094990792733,500,0.1
7,UJIVE1,-0.09774955096332646,0.06704286475145989,0.07659783946499184,79.8793732704782,500,0.1
7,UJIVE2,-0.09653080966144315,0.06582513742367538,0.07514333463756913,79.94842836224123,500,0.1
7,JIVE1,-0.505651094828173,0.0591717282499767,0.3148547579509068,10000.0,500,0.1
7,JIVE2,0.9375424481827102,0.19320515052064513,1.0721909926650748,208.42006249105248,500,0.1
7,HFUL,-0.04218457284011956,0.0627784621403032,0.06455800032600655,10000.0,500,0.1
7,SJIVE,-0.0343073425291488,0.06866544807133323,0.06984244182274559,10000.0,500,0.1
8,OLS,2.273127150722112,0.05103154136572552,5.218138584715752,10000.0,500,0.1
8,2SLS,1.274440767096149,0.051590611868189494,1.67578988070481,7.813249888749583,500,0.1
8,UJIVE1,-0.02701523419302223,0.06726987208444793,0.06799969496295175,88.44337595596137,500,0.1
8,UJIVE2,-0.02207497506731839,0.06591016103194827,0.06639746555617099,88.88502875190788,500,0.1
8,JIVE1,-0.44967448232063917,0.04091133698905841,0.24311847703939327,10000.0,500,0.1
8,JIVE2,1.0564896417340843,0.16040195748041772,1.2765723205718318,232.15399910325746,500,0.1
8,HFUL,0.022471695654477798,0.04039623340355479,0.04090121050914226,10000.0,500,0.1
8,SJIVE,0.025253491931107642,0.041610502341077195,0.04224824119579171,10000.0,500,0.1
9,OLS,2.128410865492519,0.036508062886563775,4.566640875233178,10000.0,500,0.1
9,2SLS,1.1852460535227602,0.045213494200646645,1.4500217015919246,8.254581088682832,500,0.1
9,UJIVE1,-0.028133230201211966,0.09217227166716735,0.09296375030872175,90.29786261093226,500,0.1
9,UJIVE2,-0.029313588202242568,0.09303311045827076,0.0938923969115614,90.23598765831258,500,0.1
9,JIVE1,-0.443739191559312,0.06125000810983313,0.25815447823554494,10000.0,500,0.1
9,JIVE2,1.0885502825736197,0.254834849783,1.4397765674741072,241.43797981027757,500,0.1
9,HFUL,-0.04666130235007182,0.030914438658419235,0.033091715795424054,10000.0,500,0.1
9,SJIVE,-0.04851750395662542,0.030853273900052873,0.03320722209023404,10000.0,500,0.1
10,OLS,2.2513905597477253,0.0276559602164755,5.096415412737651,10000.0,500,0.1
10,2SLS,1.2607916550848939,0.024966760756163723,1.6145623582878699,8.043136146236678,500,0.1
10,UJIVE1,-0.017020937669582126,0.03513547640797649,0.03542518872712829,89.01112775127962,500,0.1
10,UJIVE2,-0.0191370896146442,0.03421861656537216,0.034584844764291085,88.76182325599318,500,0.1
10,JIVE1,-0.4354958603495664,0.019496519313725456,0.20915316369533454,10000.0,500,0.1
10,JIVE2,1.085742301080368,0.09431390173148448,1.2731502460867765,235.8378319575962,500,0.1
10,HFUL,0.05278655396842793,0.023394577689407732,0.026180997969269492,10000.0,500,0.1
10,SJIVE,0.05237270389712363,0.023087372286817096,0.02583027240031289,10000.0,500,0.1
1,OLS,0.6736386631158253,0.014807685908436192,0.4685967343529126,10000.0,500,0.2
1,2SLS,0.3569857912007074,0.013186129241358816,0.14062498436055387,29.27126674634483,500,0.2
1,UJIVE1,0.01701374124815356,0.013371376290493045,0.013660843681752166,303.6167303398211,500,0.2
1,UJIVE2,0.017336788908127777,0.013052370371016355,0.013352934620661339,303.62172508482035,500,0.2
1,JIVE1,-0.10086864571232419,0.012899366388714686,0.023073850076553066,10000.0,500,0.2
1,JIVE2,1.7663695877883825,0.049942716261632755,3.1700042369253327,996.016166061486,500,0.2
1,HFUL,0.02925886624062255,0.013757756912071905,0.014613838165758546,10000.0,500,0.2
1,SJIVE,0.029064253846502443,0.013871962431414711,0.014716693283068644,10000.0,500,0.2
2,OLS,0.6645785946929234,0.008511682987340825,0.45017639151136174,10000.0,500,0.2
2,2SLS,0.34716494434913897,0.010897948325894982,0.1314214469108357,28.933511563837364,500,0.2
2,UJIVE1,0.006036734950862388,0.014441877034350672,0.014478319203217635,299.79130501796766,500,0.2
2,UJIVE2,0.006003772236080484,0.014188252249862126,0.014224297530924853,299.755770848227,500,0.2
2,JIVE1,-0.11507752142528678,0.015281589153062112,0.028524425090449453,10000.0,500,0.2
2,JIVE2,1.749906767134998,0.05035593813456489,3.1125296317994247,989.9320007759836,500,0.2
2,HFUL,0.011386001149250969,0.010381458576240336,0.01051109959841108,10000.0,500,0.2
2,SJIVE,0.015431882220794568,0.012608225641701012,0.01284636863057749,10000.0,500,0.2
3,OLS,0.6409676638503339,0.008016986153572339,0.41885653225532693,10000.0,500,0.2
3,2SLS,0.33352909074200804,0.009138841701843248,0.12038049607303387,30.821480778866015,500,0.2
3,UJIVE1,0.003914148658222061,0.012941075260284752,0.012956395820003411,313.0495614296871,500,0.2
3,UJIVE2,0.0044415575572259725,0.01356713248880658,0.01358685992234073,313.34370486701806,500,0.2
3,JIVE1,-0.11258185607822684,0.013177929810735445,0.025852604128754026,10000.0,500,0.2
